#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
    251       251       9       2901.00        164.99     464007.59      0.41329      2.29502     1.0000     0.0600     0.0600
    251       251      12       2792.94        164.99     675452.93      0.56064      0.85552     1.0000     0.2900     0.2900
    251       251      15       2724.80        164.99     713829.16      0.59158      0.59556     1.0000     0.3500     0.3500
    252       252       3       3220.70         30.45     862268.64      0.03673     -0.44604     1.0000     0.6600     0.6600
    252       252       6       3026.51         30.45     564125.19      0.30585      1.30788     1.0000     0.2800     0.2800
    252       252       9       2858.11         30.45     647888.39      0.93701      0.96402     1.0000     0.2800     0.2800
    252       252      12       2762.49         30.45     557414.66      0.95533      1.81165     1.0000     0.0900     0.0900
    252       252      15       2685.68         30.45     656346.18      0.18212      1.10469     1.0000     0.2700     0.2700
    253       253       3       1914.27        254.74     983305.55      1.50745     -0.69546     1.0000     0.7500     0.7500
    253       253       6       1870.78        254.74     724378.86      2.04169      0.62819     1.0000     0.3700     0.3700
    253       253       9       1837.07        254.74     869312.12      1.31226     -0.25288     1.0000     0.7200     0.7200
    253       253      12       1823.19        254.74     862786.80      1.95330     -0.23337     1.0000     0.6300     0.6300
    253       253      15       1770.35        254.74     783043.79      2.46264      0.40780     1.0000     0.3900     0.3900
    254       254       3       2347.33         69.06     886169.47      0.73792     -0.42022     1.0000     0.7200     0.7200
    254       254       6       2135.82         69.06     718458.74      1.49580      0.57744     1.0000     0.3700     0.3700
    254       254       9       2222.11         69.06     751048.09      2.05672      0.44681     1.0000     0.4600     0.4600
    254       254      12       2163.56         69.06     652986.14      2.32422      1.26079     1.0000     0.2900     0.2900
    254       254      15       2133.55         69.06     723401.30      1.93370      0.78125     1.0000     0.2100     0.2100
    255       255       3        658.03         69.09    1019745.42      1.35840     -0.62903     1.0000     0.7300     0.7300
    255       255       6        630.36         69.09    1249313.51      0.58079     -2.09536     1.0000     0.9300     0.9300
    255       255       9        594.61         69.09    1093042.64      1.64137     -1.42866     1.0000     0.7500     0.7500
    255       255      12        585.49         69.09    1013377.09      1.68845     -1.02110     1.0000     0.8500     0.8500
    255       255      15        598.84         69.09     995769.57      2.02150     -0.97691     1.0000     0.8200     0.8200
    256       256       3        438.41         19.95     961471.07      0.01296     -0.42352     1.0000     0.6900     0.6900
    256       256       6        492.53         19.95     878409.30      0.14673     -0.05157     1.0000     0.6000     0.6000
    256       256       9        510.54         19.95     819588.54      0.65988      0.32252     1.0000     0.4100     0.4100
    256       256      12        521.44         19.95     772066.21      0.71800      0.70684     1.0000     0.3500     0.3500
    256       256      15        555.93         19.95     823495.71      0.64222      0.36355     1.0000     0.3800     0.3800
    257       257       3       1451.33        113.44     623801.28      0.63904      1.06474     1.0000     0.3600     0.3600
    257       257       6       1510.56        113.44    1054789.70      1.11890     -1.18073     1.0000     0.7700     0.7700
    257       257       9       1496.26        113.44     871400.61      1.69750     -0.04679     1.0000     0.6300     0.6300
    257       257      12       1461.49        113.44     860337.84      2.09119      0.02863     1.0000     0.6000     0.6000
    257       257      15       1365.81        113.44     801018.99      2.14169      0.50613     1.0000     0.3700     0.3700
    258       258       3       1536.28         57.40    1456946.11      0.42699     -2.74531     1.0000     0.9300     0.9300
    258       258       6       1611.35         57.40    1058519.16      1.14765     -1.20207     1.0000     0.8900     0.8900
    258       258       9       1648.47         57.40     909024.48      1.67705     -0.40421     1.0000     0.6800     0.6800
    258       258      12       1600.49         57.40     793882.97      2.00006      0.40634     1.0000     0.4500     0.4500
    258       258      15       1603.35         57.40     761995.75      1.77736      0.70433     1.0000     0.4100     0.4100
    259       259       3       2338.02        384.16     923440.26      0.66025     -0.59885     1.0000     0.8000     0.8000
    259       259       6       2130.80        384.16     881461.20      1.89967     -0.39253     1.0000     0.6400     0.6400
    259       259       9       2320.62        384.16     888968.05      1.69091     -0.64061     1.0000     0.6900     0.6900
    259       259      12       2370.34        384.16     775036.73      2.17286      0.18585     1.0000     0.5300     0.5300
    259       259      15       2285.07        384.16     820246.05      1.60632     -0.18847     1.0000     0.6400     0.6400
    260       260       3       1451.33        170.82     623801.28      0.63904      1.06474     1.0000     0.3400     0.3400
    260       260       6       1480.30        170.82    1068746.31      1.16763     -1.14825     1.0000     0.8200     0.8200
    260       260       9       1431.17        170.82     923556.64      1.16638     -0.38798     1.0000     0.6200     0.6200
    260       260      12       1390.33        170.82     837056.15      1.86717      0.19906     1.0000     0.5300     0.5300
    260       260      15       1407.91        170.82     765584.03      2.37362      0.78977     1.0000     0.3200     0.3200
    261       261       3       2186.94        322.91     847699.07      1.35689     -0.15112     1.0000     0.6800     0.6800
    261       261       6       2130.80        322.91     881461.20      1.89967     -0.39253     1.0000     0.6500     0.6500
    261       261       9       1935.97        322.91     933935.84      1.55693     -0.69196     1.0000     0.6700     0.6700
    261       261      12       1854.84        322.91     842003.37      1.83546     -0.07534     1.0000     0.5700     0.5700
    261       261      15       1840.03        322.91     804395.82      1.79498      0.23029     1.0000     0.4400     0.4400
    262       262       3        886.72        170.02    1123843.25      0.52958     -1.04175     1.0000     0.7300     0.7300
    262       262       6        936.63        170.02    1055431.97      0.28121     -0.94514     1.0000     0.8000     0.8000
    262       262       9        916.07        170.02     927386.67      0.41987     -0.28164     1.0000     0.6200     0.6200
    262       262      12        904.61        170.02     850406.32      0.09687      0.23616     1.0000     0.4600     0.4600
    262       262      15        904.57        170.02     813763.08      0.24177      0.54519     1.0000     0.4400     0.4400
    263       263       3       1451.33         57.40     623801.28      0.63904      1.06474     1.0000     0.4000     0.4000
    263       263       6       1430.28         57.40    1063001.24      0.41829     -1.11599     1.0000     0.8100     0.8100
    263       263       9       1365.58         57.40     991460.67      0.21538     -0.83219     1.0000     0.7600     0.7600
    263       263      12       1327.70         57.40     963701.74      0.91146     -0.72806     1.0000     0.7300     0.7300
    263       263      15       1274.78         57.40     919477.18      0.82003     -0.32340     1.0000     0.6300     0.6300
    264       264       3       1635.52        213.39      93514.11      1.43187      3.40518     1.0000     0.0100     0.0100
    264       264       6       1621.05        213.39     236320.65      2.25219      3.50096     1.0000     0.0000     0.0000
    264       264       9       1678.88        213.39     540668.68      2.09257      2.05057     1.0000     0.0700     0.0700
    264       264      12       1593.21        213.39     723096.11      1.67879      0.93424     1.0000     0.2900     0.2900
    264       264      15       1543.66        213.39     700730.45      1.29242      1.20391     1.0000     0.2800     0.2800
    265       265       3       1906.76        202.23     642556.72      0.17048      0.87174     1.0000     0.4500     0.4500
    265       265       6       1771.14        202.23     605529.56      1.37001      1.32131     1.0000     0.2700     0.2700
    265       265       9       1674.30        202.23     538371.90      2.08257      2.06588     1.0000     0.1000     0.1000
    265       265      12       1593.21        202.23     723096.11      1.67879      0.93424     1.0000     0.2600     0.2600
    265       265      15       1553.94        202.23     700204.94      1.29507      1.20820     1.0000     0.2200     0.2200
    266       266       3       1610.99        198.16     292114.38      1.17365      2.50929     1.0000     0.1000     0.1000
    266       266       6       1615.09        198.16     210168.55      2.18944      3.65055     1.0000     0.0000     0.0000
    266       266       9       1526.10        198.16     740502.21      1.72593      0.71885     1.0000     0.3100     0.3100
    266       266      12       1527.96        198.16     719757.17      1.69251      0.95914     1.0000     0.2800     0.2800
    266       266      15       1521.36        198.16     800665.48      0.99951      0.38900     1.0000     0.3900     0.3900
    267       267       3       1054.24        190.69     729679.08      0.50154      0.67318     1.0000     0.5200     0.5200
    267       267       6       1036.60        190.69    1015364.20      0.13152     -0.71213     1.0000     0.8300     0.8300
    267       267       9       1051.57        190.69     876913.15      0.02822      0.05437     1.0000     0.4600     0.4600
    267       267      12       1074.37        190.69     851678.40      0.06102      0.24116     1.0000     0.4500     0.4500
    267       267      15       1107.90        190.69     864561.41      0.01486      0.16304     1.0000     0.4600     0.4600
    268       268       3        906.85        289.16     788108.32      1.05991      0.41274     1.0000     0.5200     0.5200
    268       268       6        922.56        289.16    1345122.24      0.78081     -2.53651     1.0000     0.9900     0.9900
    268       268       9        910.85        289.16    1202459.39      0.36756     -2.04212     1.0000     0.9400     0.9400
    268       268      12        860.07        289.16    1059859.98      0.58319     -1.26395     1.0000     0.8400     0.8400
    268       268      15        875.72        289.16    1030918.84      0.17378     -1.15541     1.0000     0.8000     0.8000
    269       269       3       1906.76        200.50     642556.72      0.17048      0.87174     1.0000     0.4000     0.4000
    269       269       6       1771.14        200.50     605529.56      1.37001      1.32131     1.0000     0.2800     0.2800
    269       269       9       1674.30        200.50     538371.90      2.08257      2.06588     1.0000     0.1000     0.1000
    269       269      12       1620.40        200.50     673006.10      1.81200      1.30779     1.0000     0.1900     0.1900
    269       269      15       1553.94        200.50     700204.94      1.29507      1.20820     1.0000     0.2200     0.2200
    270       270       3       1281.64        275.08     202198.85      1.29427      2.94610     1.0000     0.0400     0.0400
    270       270       6       1328.82        275.08     366408.04      1.75404      2.79536     1.0000     0.0400     0.0400
    270       270       9       1381.67        275.08     802531.59      0.68218      0.40373     1.0000     0.5300     0.5300
    270       270      12       1379.10        275.08     697180.09      1.04899      1.22304     1.0000     0.2900     0.2900
    270       270      15       1293.02        275.08     803999.29      0.57564      0.58605     1.0000     0.3500     0.3500
    271       271       3        703.68         83.47     808713.89      0.11076      0.29313     1.0000     0.5500     0.5500
    271       271       6        664.76         83.47     727782.65      0.13296      0.82013     1.0000     0.3600     0.3600
    271       271       9        638.40         83.47     844120.46      0.06753      0.18423     1.0000     0.5200     0.5200
    271       271      12        650.09         83.47     743328.27      0.27988      0.95695     1.0000     0.3300     0.3300
    271       271      15        641.90         83.47     720976.03      0.12005      1.20177     1.0000     0.2200     0.2200
    272       272       3        562.77         72.26     766286.96      0.09301      0.46608     1.0000     0.5200     0.5200
    272       272       6        540.53         72.26     695522.81      0.22839      0.96951     1.0000     0.3000     0.3000
    272       272       9        562.48         72.26     674637.95      0.88633      1.28239     1.0000     0.2300     0.2300
    272       272      12        571.93         72.26     804903.92      0.19334      0.49052     1.0000     0.4500     0.4500
    272       272      15        592.44         72.26     821480.73      0.56311      0.40492     1.0000     0.4900     0.4900
    273       273       3        634.41        247.79    1135712.33      0.37432     -1.15422     1.0000     0.7700     0.7700
    273       273       6        634.71        247.79     948943.77      0.62782     -0.42485     1.0000     0.7300     0.7300
    273       273       9        625.70        247.79     808756.64      1.06238      0.41337     1.0000     0.4900     0.4900
    273       273      12        612.73        247.79     881720.09      0.13902     -0.06647     1.0000     0.5800     0.5800
    273       273      15        592.44        247.79     821480.73      0.56311      0.40492     1.0000     0.4100     0.4100
    274       274       3       1202.53        270.07     734197.79      0.79698      0.62831     1.0000     0.5500     0.5500
    274       274       6       1114.31        270.07     773774.54      0.78150      0.61194     1.0000     0.4000     0.4000
    274       274       9       1192.86        270.07     828142.41      0.49732      0.32355     1.0000     0.4700     0.4700
    274       274      12       1240.01        270.07     774663.76      0.69906      0.74726     1.0000     0.3900     0.3900
    274       274      15       1222.68        270.07     811624.43      0.39441      0.52599     1.0000     0.3400     0.3400
    275       275       3       1422.47        212.11    1070399.03      0.68483     -0.91287     1.0000     0.8100     0.8100
    275       275       6       1465.93        212.11     799983.69      1.20356      0.36084     1.0000     0.4800     0.4800
    275       275       9       1473.04        212.11     808215.64      1.02678      0.36655     1.0000     0.5100     0.5100
    275       275      12       1456.93        212.11     743746.20      1.37201      0.88214     1.0000     0.2400     0.2400
    275       275      15       1392.69        212.11     683928.85      1.44675      1.44339     1.0000     0.1900     0.1900
    276       276       3       1080.41        210.85     522468.10      1.12303      1.56880     1.0000     0.2900     0.2900
    276       276       6       1114.31        210.85     773774.54      0.78150      0.61194     1.0000     0.3900     0.3900
    276       276       9       1103.89        210.85     736371.15      0.62006      0.95177     1.0000     0.2100     0.2100
    276       276      12       1104.36        210.85     837705.13      0.16985      0.34101     1.0000     0.4500     0.4500
    276       276      15       1052.45        210.85     924771.66      0.64819     -0.30739     1.0000     0.6400     0.6400
    277       277       3       1173.76        110.15     558000.67      1.09145      1.39596     1.0000     0.3700     0.3700
    277       277       6       1164.95        110.15     658658.88      0.98092      1.21401     1.0000     0.2300     0.2300
    277       277       9       1156.75        110.15     764939.09      0.86325      0.73035     1.0000     0.3000     0.3000
    277       277      12       1182.81        110.15     868323.29      0.17972      0.07267     1.0000     0.5300     0.5300
    277       277      15       1222.60        110.15     831616.05      0.41663      0.36855     1.0000     0.4700     0.4700
    278       278       3        610.65         78.87     599892.12      1.50561      1.19589     1.0000     0.4100     0.4100
    278       278       6        610.66         78.87     909043.54      1.86060     -0.20294     1.0000     0.6800     0.6800
    278       278       9        582.73         78.87     995417.93      0.95868     -0.79610     1.0000     0.6700     0.6700
    278       278      12        579.40         78.87     890201.28      1.04754     -0.12797     1.0000     0.5700     0.5700
    278       278      15        594.71         78.87     864058.92      1.61453      0.06734     1.0000     0.5100     0.5100
    279       279       3        541.79        197.34     525298.78      0.54279      1.51410     1.0000     0.3400     0.3400
    279       279       6        557.89        197.34     894983.01      0.35595     -0.14411     1.0000     0.4900     0.4900
    279       279       9        537.28        197.34     838573.95      1.13700      0.19903     1.0000     0.3900     0.3900
    279       279      12        563.62        197.34     886169.58      0.36091     -0.09873     1.0000     0.5800     0.5800
    279       279      15        587.21        197.34     880996.04      0.81177     -0.06694     1.0000     0.4900     0.4900
    280       280       3       1422.47        204.82    1070399.03      0.68483     -0.91287     1.0000     0.7900     0.7900
    280       280       6       1432.34        204.82     775375.78      0.27714      0.49902     1.0000     0.4100     0.4100
    280       280       9       1455.09        204.82     773834.03      0.61781      0.59147     1.0000     0.2800     0.2800
    280       280      12       1427.02        204.82     758914.84      1.17491      0.77110     1.0000     0.3400     0.3400
    280       280      15       1392.69        204.82     683928.85      1.44675      1.44339     1.0000     0.1400     0.1400
    281       281       3        607.65        240.06     949435.35      1.24396     -0.33721     1.0000     0.7300     0.7300
    281       281       6        598.78        240.06    1317395.99      0.82227     -2.47401     1.0000     0.9400     0.9400
    281       281       9        587.99        240.06    1094738.71      1.54523     -1.43965     1.0000     0.8600     0.8600
    281       281      12        584.21        240.06    1067696.25      1.65417     -1.41496     1.0000     0.8800     0.8800
    281       281      15        533.06        240.06    1015250.60      1.47743     -1.16268     1.0000     0.8900     0.8900
    282       282       3       1635.52        198.16      93514.11      1.43187      3.40518     1.0000     0.0200     0.0200
    282       282       6       1621.05        198.16     236320.65      2.25219      3.50096     1.0000     0.0200     0.0200
    282       282       9       1607.79        198.16     668841.46      1.88370      1.19641     1.0000     0.3000     0.3000
    282       282      12       1605.25        198.16     728260.06      1.26252      0.89573     1.0000     0.2700     0.2700
    282       282      15       1543.66        198.16     700730.45      1.29242      1.20391     1.0000     0.2400     0.2400
    283       283       3       1578.91        454.00     271230.73      0.52189      2.60349     1.0000     0.1000     0.1000
    283       283       6       1587.18        454.00     223206.84      0.73724      3.57597     1.0000     0.0000     0.0000
    283       283       9       1455.59        454.00     509854.59      0.98755      2.31835     1.0000     0.0400     0.0400
    283       283      12       1464.04        454.00     631328.59      0.90284      1.70511     1.0000     0.0800     0.0800
    283       283      15       1421.72        454.00     669303.48      0.85001      1.56046     1.0000     0.1100     0.1100
    284       284       3       1119.42        122.43    1045864.71      0.51494     -0.69344     1.0000     0.7500     0.7500
    284       284       6       1114.31        122.43     773774.54      0.78150      0.61194     1.0000     0.5100     0.5100
    284       284       9       1195.10        122.43     765947.73      0.09495      0.72385     1.0000     0.3800     0.3800
    284       284      12       1150.19        122.43     834489.43      1.13420      0.31636     1.0000     0.5200     0.5200
    284       284      15       1201.98        122.43     798131.01      1.20976      0.63226     1.0000     0.4100     0.4100
    285       285       3        697.25        205.56    1105258.81      0.27199     -1.00270     1.0000     0.7500     0.7500
    285       285       6        676.27        205.56     954212.60      0.19625     -0.43451     1.0000     0.7000     0.7000
    285       285       9        661.45        205.56    1020102.06      0.26853     -0.93157     1.0000     0.8100     0.8100
    285       285      12        733.15        205.56     945687.94      0.40800     -0.50491     1.0000     0.6700     0.6700
    285       285      15        734.40        205.56     893731.55      0.20532     -0.14168     1.0000     0.5500     0.5500
    286       286       3       1058.48        218.62     981793.22      0.42700     -0.41651     1.0000     0.8000     0.8000
    286       286       6       1037.49        218.62     728670.63      1.21735      0.85914     1.0000     0.2200     0.2200
    286       286       9       1056.58        218.62     846866.09      1.23960      0.24623     1.0000     0.4800     0.4800
    286       286      12       1055.16        218.62     819877.31      0.70478      0.46839     1.0000     0.3300     0.3300
    286       286      15        996.10        218.62     832329.65      1.60122      0.41487     1.0000     0.4800     0.4800
    287       287       3       1546.09         70.52     412324.54      0.62922      1.96701     1.0000     0.2100     0.2100
    287       287       6       1483.59         70.52     572764.19      1.06885      1.63667     1.0000     0.1800     0.1800
    287       287       9       1489.46         70.52     736599.96      0.84468      0.83504     1.0000     0.3200     0.3200
    287       287      12       1509.22         70.52     675143.64      0.89330      1.29185     1.0000     0.1700     0.1700
    287       287      15       1535.10         70.52     656511.72      1.05176      1.56449     1.0000     0.1700     0.1700
    288       288       3       1693.13        221.66     235701.20      0.41922      2.76377     1.0000     0.0800     0.0800
    288       288       6       1596.79        221.66     468849.59      0.78299      2.17088     1.0000     0.0900     0.0900
    288       288       9       1557.15        221.66     463336.44      1.40933      2.56593     1.0000     0.0000     0.0000
    288       288      12       1509.22        221.66     675143.64      0.89330      1.29185     1.0000     0.1700     0.1700
    288       288      15       1602.66        221.66     754210.37      0.39603      0.76782     1.0000     0.3200     0.3200
    289       289       3       1325.29        108.04     968591.03      0.22980     -0.46205     1.0000     0.7000     0.7000
    289       289       6       1363.01        108.04     807475.65      0.07315      0.31878     1.0000     0.5700     0.5700
    289       289       9       1304.27        108.04    1186037.07      0.05942     -2.10506     1.0000     0.9200     0.9200
    289       289      12       1268.54        108.04    1199730.76      0.49094     -2.31430     1.0000     0.9600     0.9600
    289       289      15       1268.94        108.04    1132453.22      0.62773     -2.00070     1.0000     0.9400     0.9400
    290       290       3       1479.35        259.92     440361.68      0.76272      1.87704     1.0000     0.2600     0.2600
    290       290       6       1445.22        259.92     898023.29      0.35544     -0.18965     1.0000     0.6500     0.6500
    290       290       9       1444.20        259.92     771815.35      0.51968      0.60467     1.0000     0.3900     0.3900
    290       290      12       1481.52        259.92     723453.60      0.69324      1.03070     1.0000     0.2200     0.2200
    290       290      15       1481.08        259.92     657316.32      1.06545      1.65641     1.0000     0.1200     0.1200
    291       291       3       1995.41        460.99    1067283.61      0.24354     -1.18161     1.0000     0.7500     0.7500
    291       291       6       1974.14        460.99     760249.08      0.10261      0.41900     1.0000     0.4200     0.4200
    291       291       9       1984.75        460.99     647819.60      0.00750      1.16247     1.0000     0.2400     0.2400
    291       291      12       1858.40        460.99     626002.60      0.49234      1.56701     1.0000     0.1100     0.1100
    291       291      15       1795.54        460.99     676317.69      0.00675      1.29512     1.0000     0.2500     0.2500
    292       292       3       1976.40         88.61     948766.17      0.73667     -0.53660     1.0000     0.7300     0.7300
    292       292       6       1955.44         88.61     743960.02      0.48776      0.51400     1.0000     0.4100     0.4100
    292       292       9       1962.50         88.61     675895.71      0.10026      1.06130     1.0000     0.2700     0.2700
    292       292      12       1861.22         88.61     606118.63      0.05994      1.71820     1.0000     0.1000     0.1000
    292       292      15       1835.32         88.61     792992.70      0.57696      0.32509     1.0000     0.5000     0.5000
    293       293       3       1867.84        152.74     865652.99      0.11815     -0.15434     1.0000     0.6100     0.6100
    293       293       6       1731.48        152.74     698045.78      0.86491      0.78176     1.0000     0.4000     0.4000
    293       293       9       1780.55        152.74     591029.97      1.29527      1.63792     1.0000     0.1300     0.1300
    293       293      12       1732.44        152.74     645708.82      0.77092      1.41718     1.0000     0.2100     0.2100
    293       293      15       1787.75        152.74     752771.64      0.55260      0.65948     1.0000     0.3300     0.3300
    294       294       3       2277.96        214.93      15863.53      0.55911      3.75258     1.0000     0.0000     0.0000
    294       294       6       2214.41        214.93     987242.86      0.67038     -1.02200     1.0000     0.7400     0.7400
    294       294       9       2191.25        214.93     817514.73      1.15867     -0.01399     1.0000     0.6300     0.6300
    294       294      12       2174.88        214.93     817316.50      0.88545     -0.01412     1.0000     0.5400     0.5400
    294       294      15       2220.39        214.93     833056.66      1.69987     -0.14897     1.0000     0.5900     0.5900
    295       295       3        920.69        243.63     709313.86      0.66105      0.75410     1.0000     0.4700     0.4700
    295       295       6        851.73        243.63     669079.86      0.32045      1.15902     1.0000     0.2100     0.2100
    295       295       9        876.06        243.63     841099.52      0.00479      0.27060     1.0000     0.4400     0.4400
    295       295      12        892.54        243.63     993342.55      1.29435     -0.78755     1.0000     0.7100     0.7100
    295       295      15        863.00        243.63    1016161.67      0.77551     -1.03984     1.0000     0.8700     0.8700
    296       296       3       1788.83        358.22     584718.27      0.25613      1.13775     1.0000     0.4300     0.4300
    296       296       6       1623.43        358.22     730344.31      0.67839      0.67511     1.0000     0.3300     0.3300
    296       296       9       1813.47        358.22     762391.44      0.85124      0.47360     1.0000     0.4000     0.4000
    296       296      12       1755.67        358.22     775110.70      0.18972      0.43327     1.0000     0.4300     0.4300
    296       296      15       1824.47        358.22     737491.07      0.19351      0.78653     1.0000     0.2700     0.2700
    297       297       3       1008.16         92.95     413890.97      1.18863      2.03809     1.0000     0.2600     0.2600
    297       297       6       1140.61         92.95     938718.44      1.37732     -0.33315     1.0000     0.6200     0.6200
    297       297       9       1149.43         92.95     848179.57      1.16369      0.19459     1.0000     0.5400     0.5400
    297       297      12       1164.96         92.95     808099.56      1.27897      0.50643     1.0000     0.3700     0.3700
    297       297      15       1102.77         92.95     904861.13      0.86699     -0.15183     1.0000     0.6400     0.6400
    298       298       3       2261.61        288.15    1147653.14      0.51864     -1.55877     1.0000     0.9200     0.9200
    298       298       6       2298.67        288.15     833065.83      0.74715     -0.21011     1.0000     0.6300     0.6300
    298       298       9       2183.79        288.15     747901.24      0.95062      0.46862     1.0000     0.4800     0.4800
    298       298      12       2168.23        288.15     857992.12      0.73363     -0.32969     1.0000     0.7100     0.7100
    298       298      15       2181.83        288.15     957906.24      0.88422     -1.20808     1.0000     0.8800     0.8800
    299       299       3       3073.31         98.77    1223333.24      0.10339     -2.23534     1.0000     0.9300     0.9300
    299       299       6       3056.59         98.77    1054088.36      1.00659     -1.77094     1.0000     0.9000     0.9000
    299       299       9       2835.16         98.77    1053369.32      1.54279     -1.97100     1.0000     0.9400     0.9400
    299       299      12       2755.16         98.77     929667.20      1.32981     -1.20366     1.0000     0.8600     0.8600
    299       299      15       2662.58         98.77     940887.79      0.56659     -1.41551     1.0000     0.8800     0.8800
    300       300       3       1141.88        351.57     182216.94      1.54967      3.03315     1.0000     0.0300     0.0300
    300       300       6       1122.19        351.57    1460231.69      1.05205     -3.15030     1.0000     1.0000     1.0000
    300       300       9       1056.79        351.57    1314491.17      0.41464     -2.73967     1.0000     0.9800     0.9800
    300       300      12       1068.44        351.57    1149953.58      0.50304     -1.89015     1.0000     0.9600     0.9600
    300       300      15       1048.86        351.57    1105727.36      0.21157     -1.72122     1.0000     0.9100     0.9100
    301       301       3        920.69        217.07     709313.86      0.66105      0.75410     1.0000     0.6300     0.6300
    301       301       6        963.58        217.07    1039664.94      0.20840     -0.85853     1.0000     0.7600     0.7600
    301       301       9        982.82        217.07    1242310.11      0.73080     -2.27878     1.0000     0.9600     0.9600
    301       301      12        930.49        217.07    1109608.06      0.41390     -1.62025     1.0000     0.8900     0.8900
    301       301      15        880.25        217.07    1022313.55      0.47976     -1.08802     1.0000     0.8100     0.8100
    302       302       3       2319.38        212.73     776840.49      1.46016      0.10378     1.0000     0.6200     0.6200
    302       302       6       2349.83        212.73     980156.15      2.05817     -1.10403     1.0000     0.9100     0.9100
    302       302       9       2319.37        212.73    1081186.00      0.96733     -2.00159     1.0000     0.9600     0.9600
    302       302      12       2331.38        212.73     999064.70      0.64310     -1.58922     1.0000     0.8600     0.8600
    302       302      15       2325.71        212.73     911845.45      0.72723     -0.98206     1.0000     0.7900     0.7900
    303       303       3       2319.38        229.72     776840.49      1.46016      0.10378     1.0000     0.6500     0.6500
    303       303       6       2311.73        229.72     921345.19      0.52773     -0.74662     1.0000     0.8100     0.8100
    303       303       9       2319.37        229.72    1081186.00      0.96733     -2.00159     1.0000     0.9700     0.9700
    303       303      12       2236.79        229.72     995761.63      0.60015     -1.39854     1.0000     0.9200     0.9200
    303       303      15       2241.40        229.72     911689.38      0.66880     -0.81602     1.0000     0.7700     0.7700
    304       304       3       3251.27        285.64     996359.38      0.55111     -1.11054     1.0000     0.8200     0.8200
    304       304       6       3123.99        285.64     790291.62      0.24123     -0.11330     1.0000     0.5700     0.5700
    304       304       9       2913.11        285.64     949441.39      0.95270     -1.21873     1.0000     0.8900     0.8900
    304       304      12       2808.68        285.64    1027821.48      0.96384     -1.99872     1.0000     0.9300     0.9300
    304       304      15       2737.12        285.64     928741.08      1.34130     -1.30792     1.0000     0.8600     0.8600
    305       305       3       1458.03         83.12     981243.81      0.54588     -0.51807     1.0000     0.7600     0.7600
    305       305       6       1483.36         83.12     789976.17      0.31050      0.41704     1.0000     0.4800     0.4800
    305       305       9       1449.38         83.12     814263.58      0.24376      0.32699     1.0000     0.4700     0.4700
    305       305      12       1421.96         83.12     766555.61      0.90380      0.71517     1.0000     0.3900     0.3900
    305       305      15       1398.31         83.12     724189.45      1.41465      1.12112     1.0000     0.1700     0.1700
    306       306       3       3174.68        249.63      47998.01      0.39046      3.58917     1.0000     0.0000     0.0000
    306       306       6       3058.62        249.63    1042514.93      0.76679     -1.69822     1.0000     0.8600     0.8600
    306       306       9       2962.67        249.63     919713.23      0.58827     -1.00355     1.0000     0.8000     0.8000
    306       306      12       2825.99        249.63     950811.36      0.68192     -1.37493     1.0000     0.8400     0.8400
    306       306      15       2773.62        249.63     857815.74      1.02988     -0.67974     1.0000     0.7200     0.7200
    307       307       3        501.95         17.11     680636.73      1.14102      0.83013     1.0000     0.5300     0.5300
    307       307       6        537.29         17.11     982762.33      0.08422     -0.63419     1.0000     0.7500     0.7500
    307       307       9        541.01         17.11     870609.38      0.33022     -0.00935     1.0000     0.5300     0.5300
    307       307      12        530.31         17.11     841284.15      0.24568      0.20300     1.0000     0.4900     0.4900
    307       307      15        524.94         17.11     812049.23      0.16197      0.45465     1.0000     0.3500     0.3500
    308       308       3        977.70        217.56    2123260.90      0.44741     -5.37147     1.0000     1.0000     1.0000
    308       308       6        951.02        217.56    1424475.15      0.34144     -2.97243     1.0000     0.9800     0.9800
    308       308       9        925.98        217.56    1190395.76      1.06216     -1.96492     1.0000     0.8800     0.8800
    308       308      12        956.43        217.56    1216841.84      0.64151     -2.38826     1.0000     0.9800     0.9800
    308       308      15        914.11        217.56    1099964.75      0.81627     -1.69612     1.0000     0.9100     0.9100
    309       309       3       1679.41        309.44     416225.96      0.76921      1.94942     1.0000     0.2900     0.2900
    309       309       6       1625.69        309.44     407397.62      1.43261      2.52239     1.0000     0.0800     0.0800
    309       309       9       1569.68        309.44     591378.99      1.41930      1.71263     1.0000     0.1700     0.1700
    309       309      12       1585.34        309.44     776518.06      0.38981      0.53584     1.0000     0.3600     0.3600
    309       309      15       1655.57        309.44     896601.58      1.11543     -0.39330     1.0000     0.7200     0.7200
    310       310       3       2491.34        342.50    1325083.79      1.02715     -2.52385     1.0000     0.9400     0.9400
    310       310       6       2393.48        342.50    1280436.01      1.06519     -2.92894     1.0000     0.9700     0.9700
    310       310       9       2393.14        342.50    1058574.60      1.34860     -1.84150     1.0000     0.9200     0.9200
    310       310      12       2414.50        342.50     953034.29      0.96779     -1.22450     1.0000     0.7900     0.7900
    310       310      15       2369.21        342.50     901048.14      0.89364     -0.88852     1.0000     0.7000     0.7000
    311       311       3         60.13        156.55     535673.00      0.95184      1.44404     1.0000     0.3000     0.3000
    311       311       6         87.10        156.55     870116.64      1.06087     -0.05548     1.0000     0.6100     0.6100
